http://cloud-images.ubuntu.com/releases/16.04/release/ubuntu-16.04-server-cloudimg-amd64-disk1.vmdk;ubuntu1604;vmdk
https://fr2.rpmfind.net/linux/fedora/linux/releases/24/CloudImages/x86_64/images/Fedora-Cloud-Base-24-1.2.x86_64.qcow2;fedora24;qcow2
https://cloud-images.ubuntu.com/trusty/20170112/trusty-server-cloudimg-amd64-disk1.img;ubuntu1404;qcow2
http://cdimage.debian.org/cdimage/openstack/current-8/debian-8-openstack-amd64.qcow2;debian8;qcow2
http://cloud.centos.org/centos/7/images/CentOS-7-x86_64-GenericCloud-1608.qcow2;centos7;qcow2
http://download.cirros-cloud.net/0.3.4/cirros-0.3.4-x86_64-disk.img;cirros;qcow2
